"WiFi Signal Strength Meter Pro","Tools","WiFi Booster - WiFi Signal Booster","https://play.google.com/store/apps/dev?id=6795465824906676293","5.0","1","0","0","0","0","1"
"ProCalc Anesthesia","Medical","SanCo Anesthesia PLLC","https://play.google.com/store/apps/developer?id=SanCo+Anesthesia+PLLC","5.0","1","0","0","0","0","1"
"Air Manager","Tools","Sim Innovations B.V.","https://play.google.com/store/apps/developer?id=Sim+Innovations+B.V.","5.0","4","0","0","0","0","4"
"pobla peres run","Casual","Chulengol","https://play.google.com/store/apps/developer?id=Chulengol","5.0","7","0","0","0","0","7"
"Retom - Icon Pack","Personalization","A1 Design","https://play.google.com/store/apps/dev?id=8878636829882194092","4.6","10","0","0","1","2","7"
"traba tu lengua de amor","Libraries & Demo","donyulio","https://play.google.com/store/apps/developer?id=donyulio","3.5","2","0","0","1","1","0"
"Audio Game: Wizard's Choice 2","Role Playing","Delight Games","https://play.google.com/store/apps/dev?id=5443760275283054929","5.0","1","0","0","0","0","1"
"Police Lights 2: PRO","Entertainment","Orium games","https://play.google.com/store/apps/dev?id=8770119409181130677","3.9","11","3","0","0","0","8"
"DISTRAINT: Deluxe Edition","Adventure","Jesse Makkonen","https://play.google.com/store/apps/developer?id=Jesse+Makkonen","5.0","4","0","0","0","0","4"
"Intergalactic Zoo","Arcade","RTK3 Games","https://play.google.com/store/apps/developer?id=RTK3+Games","5.0","2","0","0","0","0","2"
"Fix Dead Pixels: No Ads","Tools","ZooxSoft","https://play.google.com/store/apps/developer?id=ZooxSoft","3.0","1","0","0","1","0","0"
"Un esqueleto en el colegio","Books & Reference","donyulio","https://play.google.com/store/apps/developer?id=donyulio","3.0","1","0","0","1","0","0"
"TintedHome for KLWP","Personalization","Jordan X 'Jobe1785'","https://play.google.com/store/apps/dev?id=5418093975158074617","4.7","3","0","0","0","1","2"
"Askeri Alımlar ve MSÜ Sözlü Mülakat Soruları","Education","Emre KOCİ","https://play.google.com/store/apps/developer?id=Emre+KOC%C4%B0","5.0","2","0","0","0","0","2"
"Underdeck English","Card","UnderDeck","https://play.google.com/store/apps/developer?id=UnderDeck","3.5","2","0","0","1","1","0"
"Le pappe di Greta","Food & Drink","Giuliana Scarpati","https://play.google.com/store/apps/developer?id=Giuliana+Scarpati","5.0","1","0","0","0","0","1"
"WiFi Signal Strength Meter Pro (no Ads)","Tools","Phuongpn","https://play.google.com/store/apps/dev?id=9038809124293846666","4.3","6","0","0","0","4","2"
"Dinadan Icon Pack","Personalization","Morrone Fabio","https://play.google.com/store/apps/developer?id=Morrone+Fabio","5.0","20","0","0","0","0","20"
"JLPT N5 PRO","Education","oCoder App","https://play.google.com/store/apps/developer?id=oCoder+App","5.0","1","0","0","0","0","1"
"WATER Wallpapers 4K Pro ( WATER Backgrounds )","Personalization","Motion Wallpapers","https://play.google.com/store/apps/dev?id=5005220843709800158","3.8","9","2","0","1","1","5"
"Pinned-Up","Personalization","E.L.Designs","https://play.google.com/store/apps/developer?id=E.L.Designs","4.7","3","0","0","0","1","2"
"Beegnostic (Full) - bees acoustic diagnose app","Tools","LucmaSoft","https://play.google.com/store/apps/dev?id=7159802790466848065","5.0","2","0","0","0","0","2"
"CS go bomb simulator","Casual","zarG Byte","https://play.google.com/store/apps/developer?id=zarG+Byte","5.0","4","0","0","0","0","4"
"Atslan Pro","Sports","ShootersApps","https://play.google.com/store/apps/developer?id=ShootersApps","5.0","2","0","0","0","0","2"
"AudioBat","Casual","i am kool LLC","https://play.google.com/store/apps/developer?id=i+am+kool+LLC","5.0","2","0","0","0","0","2"
"Sou Rico","Communication","Alex Alan Nunes","https://play.google.com/store/apps/developer?id=Alex+Alan+Nunes","5.0","1","0","0","0","0","1"
"Android Ambilight Application","Lifestyle","Vsevolod Aleksandrov","https://play.google.com/store/apps/developer?id=Vsevolod+Aleksandrov","5.0","1","0","0","0","0","1"
"Mini Golf Arena","Sports","Evoluta Studio","https://play.google.com/store/apps/dev?id=8641419559025429772","5.0","3","0","0","0","0","3"
"alimentación para bebés","Food & Drink","maryta","https://play.google.com/store/apps/developer?id=maryta","4.0","1","0","0","0","1","0"
"Batocha.matematika1h","Educational","chaxmatmark","https://play.google.com/store/apps/dev?id=5953543818213536813","5.0","2","0","0","0","0","2"
"Frida","Personalization","Pens and DreamS","https://play.google.com/store/apps/developer?id=Pens+and+DreamS","4.7","3","0","0","0","1","2"
"100NHAS","Puzzle","Bragi Estúdios","https://play.google.com/store/apps/developer?id=Bragi+Est%C3%BAdios","5.0","6","0","0","0","0","6"
"Sou Rico","Communication","Alex Alan Nunes","https://play.google.com/store/apps/developer?id=Alex+Alan+Nunes","5.0","1","0","0","0","0","1"
"Android Ambilight Application","Lifestyle","Vsevolod Aleksandrov","https://play.google.com/store/apps/developer?id=Vsevolod+Aleksandrov","5.0","1","0","0","0","0","1"
"Mini Golf Arena","Sports","Evoluta Studio","https://play.google.com/store/apps/dev?id=8641419559025429772","5.0","3","0","0","0","0","3"
"Batocha.matematika1h","Educational","chaxmatmark","https://play.google.com/store/apps/dev?id=5953543818213536813","5.0","2","0","0","0","0","2"
"Frida","Personalization","Pens and DreamS","https://play.google.com/store/apps/developer?id=Pens+and+DreamS","4.7","3","0","0","0","1","2"
"100NHAS","Puzzle","Bragi Estúdios","https://play.google.com/store/apps/developer?id=Bragi+Est%C3%BAdios","5.0","6","0","0","0","0","6"
"Square Pixel Dark Black AMOLED UI - Icon Pack","Personalization","Lohigno Design","https://play.google.com/store/apps/dev?id=8358023727073842269","5.0","2","0","0","0","0","2"
"Arbitrage Crypto - Arbitrage Bitcoin","Business","Bulan Madu","https://play.google.com/store/apps/developer?id=Bulan+Madu","4.2","5","1","0","0","0","4"
"Amoled Launcher","Personalization","Akshay Katariya","https://play.google.com/store/apps/developer?id=Akshay+Katariya","4.9","59","0","0","1","3","55"
"Deckboard PRO - Custom computer macros on device","Productivity","Riva Farabi","https://play.google.com/store/apps/developer?id=Riva+Farabi","5.0","2","0","0","0","0","2"
"HP67 Calculator 2.0","Productivity","Mike O'Shea","https://play.google.com/store/apps/dev?id=5624540227717249395","5.0","3","0","0","0","0","3"
"Waterfall LiveWallpaper","Personalization","variable","https://play.google.com/store/apps/dev?id=6091366078371980872","5.0","1","0","0","0","0","1"
"Perceval Icon Pack","Personalization","Morrone Fabio","https://play.google.com/store/apps/developer?id=Morrone+Fabio","4.9","20","0","0","0","2","18"
"Agron VIP","Sports","Köksal Yazılım","https://play.google.com/store/apps/developer?id=K%C3%B6ksal+Yaz%C4%B1l%C4%B1m","5.0","2","0","0","0","0","2"
"DESINFLAMA TU VIENTRE","Health & Fitness","alcantara","https://play.google.com/store/apps/developer?id=alcantara","4.0","2","0","0","0","2","0"
"traba tu lengua","Libraries & Demo","ivonne","https://play.google.com/store/apps/developer?id=ivonne","3.0","1","0","0","1","0","0"
"Material X Flower","Personalization","Shuvro","https://play.google.com/store/apps/dev?id=7000400013194198247","5.0","3","0","0","0","0","3"
"Rise Of The Fallen","Action","PixelPimps, corp.","https://play.google.com/store/apps/developer?id=PixelPimps,+corp.","4.9","7","0","0","0","1","6"
"MendruCalc","Tools","Guillermo Ferrand","https://play.google.com/store/apps/developer?id=Guillermo+Ferrand","5.0","3","0","0","0","0","3"
"Amsterdam Audio Tours","Travel & Local","Toss it Online","https://play.google.com/store/apps/developer?id=Toss+it+Online","5.0","2","0","0","0","0","2"
"Underdeck Spanish","Card","UnderDeck","https://play.google.com/store/apps/developer?id=UnderDeck","5.0","3","0","0","0","0","3"
"RTLScanner","Tools","hOne","https://play.google.com/store/apps/developer?id=hOne","3.0","1","0","0","1","0","0"
"Syllabus Manager For Neet : Pro edition","Education","k7 team","https://play.google.com/store/apps/dev?id=8100791461219352100","5.0","3","0","0","0","0","3"
"Marta Lerele y el concurso de torrijas","Libraries & Demo","donyulio","https://play.google.com/store/apps/developer?id=donyulio","3.0","3","0","0","3","0","0"
"Thema-Material Vitage","Personalization","ʍȝԳԹ ԵȝʍԹՏ ՐԺ","https://play.google.com/store/apps/dev?id=5305782302339588477","4.8","4","0","0","0","1","3"
"Smalltalk Portugal","Trivia","SmalltalkPortugal","https://play.google.com/store/apps/developer?id=SmalltalkPortugal","5.0","5","0","0","0","0","5"
"App for richest: Most Expensive Donuts","Finance","Cartenz Studio","https://play.google.com/store/apps/developer?id=Cartenz+Studio","5.0","1","0","0","0","0","1"
"AJ Gray Icon Pack","Personalization","Coastal Images","https://play.google.com/store/apps/dev?id=5070356455691124088","5.0","3","0","0","0","0","3"
"uñas acrilicas pasos","Beauty","eltocayo","https://play.google.com/store/apps/developer?id=eltocayo","3.0","1","0","0","1","0","0"
"Battle of Vicksburg","Action","Thorium Game Lab","https://play.google.com/store/apps/developer?id=Thorium+Game+Lab","3.7","3","1","0","0","0","2"
"GoBotix","Puzzle","SZ Interactive","https://play.google.com/store/apps/dev?id=8176618143157769635","5.0","6","0","0","0","0","6"
"Consulta DNI Perú Pro 🇵🇪🔍","Productivity","Victor Rosario Dev.","https://play.google.com/store/apps/dev?id=8309821654310744073","4.0","5","1","0","0","1","3"
"OS 11 Concept  - iPhone X icon pack","Personalization","Theme4droids","https://play.google.com/store/apps/dev?id=5978196121139295130","1.0","1","1","0","0","0","0"
"Париж - путеводитель и оффлайн карта от Paris10.ru","Travel & Local","Anton Eregin","https://play.google.com/store/apps/developer?id=Anton+Eregin","5.0","3","0","0","0","0","3"
"Carbon Glass Icon Pack","Personalization","BitBleed","https://play.google.com/store/apps/developer?id=BitBleed","5.0","1","0","0","0","0","1"
"Balthazar and The Mad King","Adventure","Cochlea Team","https://play.google.com/store/apps/developer?id=Cochlea+Team","3.7","3","1","0","0","0","2"
"Birds of Peru","Education","Birds in the Hand, LLC","https://play.google.com/store/apps/developer?id=Birds+in+the+Hand,+LLC","5.0","1","0","0","0","0","1"
"Судовой моторист","Books & Reference","Progressiv Digital Inc.","https://play.google.com/store/apps/dev?id=5932616138091952058","4.0","1","0","0","0","1","0"
"Voco - Icon Pack","Personalization","A1 Design","https://play.google.com/store/apps/dev?id=8878636829882194092","4.7","7","0","0","1","0","6"
"RallyT - ADVANCED REGULARITY TRIPMETER","Sports","Mews Entertainment","https://play.google.com/store/apps/developer?id=Mews+Entertainment","5.0","8","0","0","0","0","8"
"pastelitos vol 1","Food & Drink","Rupertips","https://play.google.com/store/apps/developer?id=Rupertips","3.0","1","0","0","1","0","0"
"Into the Realm: Turn based RPG","Role Playing","Flying Banana Productions","https://play.google.com/store/apps/developer?id=Flying+Banana+Productions","5.0","7","0","0","0","0","7"
"Gym Coach and Trainer Pro","Tools","Gideon Devs","https://play.google.com/store/apps/developer?id=Gideon+Devs","4.2","21","2","1","1","4","13"
"Sub4Sub Pro (No Ads)","Tools","dev.hdcstudio","https://play.google.com/store/apps/developer?id=dev.hdcstudio","3.7","6","2","0","0","0","4"
"manualidad 7a9","Art & Design","eltocayo","https://play.google.com/store/apps/developer?id=eltocayo","3.0","1","0","0","1","0","0"
"Sunset Colors : Xperia Theme","Personalization","Themes MorSán","https://play.google.com/store/apps/dev?id=6069221541377551049","5.0","21","0","0","0","0","21"
"Booktime — audiobook player","Books & Reference","Vosmann","https://play.google.com/store/apps/developer?id=Vosmann","4.4","23","1","1","1","4","16"
"Ginevra Icon Pack","Personalization","Morrone Fabio","https://play.google.com/store/apps/developer?id=Morrone+Fabio","5.0","4","0","0","0","0","4"
"Chinese Chess, Xiangqi (Professional Edition)","Board","FREEDOM RABBITS","https://play.google.com/store/apps/developer?id=FREEDOM+RABBITS","5.0","1","0","0","0","0","1"
"Mosaic Red EMUI 5/8 Theme","Personalization","hanni","https://play.google.com/store/apps/dev?id=7424004801529186504","4.0","1","0","0","0","1","0"
"Stakali Unlocker","Productivity","Toneiv Apps","https://play.google.com/store/apps/developer?id=Toneiv+Apps","5.0","1","0","0","0","0","1"
"Fork Knife","Puzzle","Ron Dicksen","https://play.google.com/store/apps/developer?id=Ron+Dicksen","5.0","1","0","0","0","0","1"
"ТВ Програмата Плюс","Entertainment","min.solutions","https://play.google.com/store/apps/developer?id=min.solutions","5.0","1","0","0","0","0","1"
"NOTARZT Pro 3","Medical","Dr.Müller Steve","https://play.google.com/store/apps/developer?id=Dr.M%C3%BCller+Steve","5.0","1","0","0","0","0","1"
"Katakan Pro","Education","Javanesse","https://play.google.com/store/apps/dev?id=7163443990596622004","5.0","1","0","0","0","0","1"
"cMate-MARPOL 2018","Books & Reference","cMate","https://play.google.com/store/apps/developer?id=cMate","5.0","1","0","0","0","0","1"
"Trivia Help","Tools","Trivia","https://play.google.com/store/apps/developer?id=Trivia","1.0","1","1","0","0","0","0"
"SelBet Sport Predictions Pro","Sports","Selbet Pronostics","https://play.google.com/store/apps/developer?id=Selbet+Pronostics","5.0","1","0","0","0","0","1"
"Budget My Reno: renovation remodeling cost manager","House & Home","Moody Machines","https://play.google.com/store/apps/developer?id=Moody+Machines","5.0","2","0","0","0","0","2"
"แนวข้อสอบครูเอกดนตรี 2561","Education","MYHIPPO777","https://play.google.com/store/apps/developer?id=MYHIPPO777","5.0","3","0","0","0","0","3"
"Minako","Strategy","Hendojo","https://play.google.com/store/apps/developer?id=Hendojo","5.0","1","0","0","0","0","1"
"I am rich","Social","Virtuoso NetSoft Pvt Ltd","https://play.google.com/store/apps/developer?id=Virtuoso+NetSoft+Pvt+Ltd","5.0","6","0","0","0","0","6"
"Fix & Flip Calculator by Alpha 3","Business","Alpha 3 INC.","https://play.google.com/store/apps/dev?id=8795465062679579315","5.0","3","0","0","0","0","3"
"SwiftHome for KLWP","Personalization","Jordan X 'Jobe1785'","https://play.google.com/store/apps/dev?id=5418093975158074617","5.0","1","0","0","0","0","1"
"Lortivo (crypto-signals)","Finance","Lorttech Consoleprofit","https://play.google.com/store/apps/developer?id=Lorttech+Consoleprofit","5.0","1","0","0","0","0","1"
"MUROBAS","Finance","BAŞKAN","https://play.google.com/store/apps/developer?id=BA%C5%9EKAN","5.0","2","0","0","0","0","2"
"Mi Mascota Accesible Full","Simulation","Fabián Arias","https://play.google.com/store/apps/developer?id=Fabi%C3%A1n+Arias","5.0","2","0","0","0","0","2"
"CarpMAG 27","Sports","Webcarp","https://play.google.com/store/apps/developer?id=Webcarp","4.9","15","0","0","0","1","14"
"postres dulces","Food & Drink","donyulio","https://play.google.com/store/apps/developer?id=donyulio","3.0","1","0","0","1","0","0"
"DUKAN DIET DESSERT RECIPES","Health & Fitness","Avantaj Consulting","https://play.google.com/store/apps/developer?id=Avantaj+Consulting","5.0","2","0","0","0","0","2"
"Vital Tones Rhinitis Pro","Health & Fitness","Vital Tones Ltd","https://play.google.com/store/apps/dev?id=6570939657550406883","5.0","1","0","0","0","0","1"
"Dart Masters","Sports","gamecampentertainment","https://play.google.com/store/apps/developer?id=gamecampentertainment","3.3","20","7","1","1","1","10"
"Globe Blocker – Block international calls","Productivity","Bjarte Aune Olsen","https://play.google.com/store/apps/dev?id=7428976572611686426","5.0","3","0","0","0","0","3"
"AJ Blue Icon Pack","Personalization","Coastal Images","https://play.google.com/store/apps/dev?id=5070356455691124088","5.0","2","0","0","0","0","2"
"PARIS Wallpapers 4K Pro ( PARIS Backgrounds )","Personalization","Motion Wallpapers","https://play.google.com/store/apps/dev?id=5005220843709800158","4.0","8","2","0","0","0","6"
"Kids Out","Parenting","BOSS INDUSTRIES PTY LTD","https://play.google.com/store/apps/developer?id=BOSS+INDUSTRIES+PTY+LTD","5.0","1","0","0","0","0","1"
"Hair","Health & Fitness","Hair","https://play.google.com/store/apps/developer?id=Hair","5.0","7","0","0","0","0","7"
"Heart Meditations","Lifestyle","Oceanhouse Media, Inc.","https://play.google.com/store/apps/dev?id=6785444890720651855","4.0","3","0","1","0","0","2"
"Rajasthan Geography Pro","Education","HiFi Studies","https://play.google.com/store/apps/developer?id=HiFi+Studies","5.0","1","0","0","0","0","1"
